"projectID";"topic";"title"
"101115488";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-01";"EIC Pathfinder Challenge: Carbon dioxide and Nitrogen management and valorisation"
"101130046";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101136633";"HORIZON-EIC-2023-TRANSITIONOPEN-01";"Transition Open 2023"
"190167786";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"190146685";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190141257";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101099652";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"101136793";"HORIZON-EIC-2023-TRANSITIONOPEN-01";"Transition Open 2023"
"101057450";"HORIZON-EIC-2021-TRANSITIONCHALLENGES-01-01";"Medical Technology and Devices: from Lab to Patient"
"190162033";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"101130574";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101113302";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"190156996";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101046894";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"190171705";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190129097";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101120693";"HORIZON-EIC-2022-STARTUPEU-01-01";"Enhancing synergies between the EIC and Startup Europe"
"190180051";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"101115159";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-03";"EIC Pathfinder Challenge: Cardiogenomics"
"101103057";"HORIZON-EIC-2022-TRANSITIONCHALLENGES-01";"EIC Transition Challenge: Green digital devices for the future"
"101057436";"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021"
"190141232";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01";"Strategic Digital and Health Technologies"
"101099963";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"101099676";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"190178224";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190124596";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Technologies for Open Strategic Autonomy"
"190134274";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101047028";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"190115994";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190152156";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101097661";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"190145380";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"190153016";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101057672";"HORIZON-EIC-2021-TRANSITIONCHALLENGES-01-01";"Medical Technology and Devices: from Lab to Patient"
"101046909";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"190135455";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190178477";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190152193";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190150864";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"190142580";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"190125825";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190163665";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190143893";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101129886";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"190140677";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190151095";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101113098";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"190182335";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"101098972";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"190126352";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190101940";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01";"Strategic Digital and Health Technologies"
"101115115";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-05";"EIC Pathfinder Challenge: DNA-based digital data storage"
"190131184";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"101058252";"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021"
"190149727";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"101047263";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"190175560";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190186747";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190183782";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101057679";"HORIZON-EIC-2021-TRANSITIONCHALLENGES-01-02";"Energy Harvesting and Storage Technologies"
"190185304";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190146205";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"190141800";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190153981";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"101136310";"HORIZON-EIC-2023-TRANSITIONOPEN-01";"Transition Open 2023"
"101130047";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101099719";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"101158943";"HORIZON-EIC-2023-TRANSITIONCHALLENGES-01";"EIC Transition Challenge: Full scale Micro-Nano-Bio devices for medical and medical research applications"
"101057919";"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021"
"190119713";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Technologies for Open Strategic Autonomy"
"190102529";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-05";"EIC Accelerator Challenge: Emerging semiconductor or quantum technology components"
"101115317";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-05";"EIC Pathfinder Challenge: DNA-based digital data storage"
"190187799";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101144662";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190181669";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"190125421";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101073761";"HORIZON-EIC-2021-STARTUPEU-01-01";"Enhancing synergies between the EIC and Startup Europe"
"101099379";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"101130715";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101144659";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101145335";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101099355";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"190136266";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101058224";"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021"
"101047120";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101046846";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"190161681";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Technologies for Open Strategic Autonomy"
"190184742";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190167125";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"190181809";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01";"Strategic Digital and Health Technologies"
"190162545";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190155873";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190144395";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101046923";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101099192";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"101096317";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"190115974";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Technologies for Open Strategic Autonomy"
"190172256";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101099313";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"190169028";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101145326";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190145869";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"190156124";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190108094";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"101136924";"HORIZON-EIC-2023-TRANSITIONOPEN-01";"Transition Open 2023"
"101145536";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-03";"EIC Accelerator Challenge: Energy storage"
"101128598";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101046504";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101046719";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101047160";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"190178979";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-04";"EIC Accelerator Challenge: New European Bauhaus and Architecture, Engineering and Construction digitalisation for decarbonisation"
"190181312";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-02";"EIC Accelerator Challenge: Technologies for ‘Fit for 55’"
"190163787";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190174063";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"190110172";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01";"Strategic Digital and Health Technologies"
"190153073";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101145362";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190133087";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190106489";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190195324";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01";"Strategic Digital and Health Technologies"
"190143220";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190118992";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Technologies for Open Strategic Autonomy"
"190115658";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190176800";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-02";"EIC Accelerator Challenge: Technologies for ‘Fit for 55’"
"101099381";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"101071041";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-03";"Emerging Technologies in Cell and Gene therapy"
"101057649";"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021"
"190133662";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"190151860";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101099528";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"101114987";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-02";"EIC Pathfinder Challenge: Mid to long term and systems integrated energy storage"
"190148437";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"190183588";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"101058027";"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021"
"190119724";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101097989";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"190148354";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190146991";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190148118";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101130639";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"190178154";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101115264";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-02";"EIC Pathfinder Challenge: Mid to long term and systems integrated energy storage"
"190183999";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190119214";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01";"Strategic Digital and Health Technologies"
"101129645";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101112779";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"101115492";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-04";"EIC Pathfinder Challenge: Towards the Healthcare Continuum: technologies to support a radical shift from episodic to continuous healthcare"
"101099491";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"190126849";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"101104445";"HORIZON-EIC-2022-UKRAINIANTECH-01-01";"Pan-European network of startup associations to support the integration of Ukrainian tech innovators into European ecosystems and to enhance their operations in Ukraine"
"190119321";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190191933";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"101098490";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"190124297";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"101130308";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"190160766";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101162771";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101145256";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190184468";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Technologies for Open Strategic Autonomy"
"101158803";"HORIZON-EIC-2023-TRANSITIONCHALLENGES-01";"EIC Transition Challenge: Full scale Micro-Nano-Bio devices for medical and medical research applications"
"101098475";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"101130178";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101047099";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"190185443";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01";"Strategic Digital and Health Technologies"
"190183722";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190129138";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"190190885";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190151578";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Technologies for Open Strategic Autonomy"
"101070950";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-03";"Emerging Technologies in Cell and Gene therapy"
"101130954";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"190163802";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Technologies for Open Strategic Autonomy"
"190138948";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Technologies for Open Strategic Autonomy"
"190154354";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101159068";"HORIZON-EIC-2023-TRANSITIONOPEN-01";"Transition Open 2023"
"190175375";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101130241";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101098934";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"190119289";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01";"Strategic Digital and Health Technologies"
"101113193";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"101145231";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101115575";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-06";"EIC Pathfinder Challenge: Alternative approaches to Quantum Information Processing, Communication, and Sensing"
"190123060";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101058035";"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021"
"101137000";"HORIZON-EIC-2023-TRANSITIONCHALLENGES-03";"EIC Transition Challenge: Chip-scale optical frequency combs"
"101099867";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"101124675";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"190170931";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101130304";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101057769";"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021"
"190121670";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190113917";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101058284";"HORIZON-EIC-2021-TRANSITIONCHALLENGES-01-02";"Energy Harvesting and Storage Technologies"
"101115601";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-02";"EIC Pathfinder Challenge: Mid to long term and systems integrated energy storage"
